id,Label
0,ghATiyoM
1,saMkhyA
2,sammishraNa
3,udgama
4,DoMgI
5,bhAratIya
6,pahA.DiyA.n
7,phala
8,varShoM
9,putrI
10,mahotsava
11,smAraka
12,mAnava
13,smRRiti
14,AbhAsa
15,relave_sTeshana
16,naukarI
17,zarI
18,dIvAreM
19,manoharatA
20,mishradhAtu
21,mArgoM
22,samArohoM
23,kaThinAI
24,mukuTa
25,na
26,agrabhAga
27,kumAU.n
28,paryaTakoM
29,raMga
30,maMdira
31,bAjAra
32,mApa
33,parivartanoM
34,jhuNDa
35,chata
36,alaMkaraNa
37,sasvara_paThana
38,bAbara
39,khela
40,saMgItakAroM
41,sana
42,konoM
43,sAmrAjya
44,dhunoM
45,anulamba
46,daurAna
47,prabhAva
48,vanoM
49,tIvratA
50,dAlamoTha
51,kShaNa
52,yogyatA
53,sapanoM
54,icchA
55,rekhAoM
56,taloM
57,uttarAMcala
58,baluA
59,parivardhana
60,yamunA
61,masajida
62,paudhoM
63,rAjakumAroM
64,rela
65,AgarA_shahara
66,nAshte
67,shreya
68,parakoTe
69,dillI
70,saMgIta
71,paridhi
72,kArIgara
73,dUrI
74,vArANasI
75,rUpa
76,shilAlekha
77,kurAna
78,saMcAlana
79,daravAje
80,mumatAja_mahala
81,gajaka
82,shveta
83,AkAsha
84,pItala
85,pI.DhiyoM
86,skUbA
87,smaraNa
88,gaMgotrI
89,saMghaTana
90,nakkAshI
91,smArakoM
92,yuga
93,A.cTo
94,jauhariyoM
95,ekatA
96,burja
97,baMgAlI
98,vijaya
99,pAnI
100,taraha
101,shailiyoM
102,visheShatA
103,vAstukalAoM
104,anubhava
105,vyavasthA
106,koShTha
107,mAtrA
108,camaka
109,udAharaNa
110,puShpoM
111,namUne
112,upayoga
113,kalAkRRiti
114,havAI_mArga
115,utarAI
116,samrAGYI
117,adAlata
118,tAlAba
119,ullAsa
120,padayAtrA
121,vividhatA
122,kuhAse
123,patthara
124,dRRiShTi
125,jahA.ngIra
126,shAhajahA.n
127,kendra
128,gaMgA
129,sUkShmatA
130,DhAla
131,kAryakrama
132,guMbada
133,Ashcarya
134,bAdashAha
135,paryAptatA
136,nadiyoM
137,sAmaMjasya
138,prAraMbha
139,shilpiyoM
140,UMcAiyAM
141,mugala
142,prakRRiti
143,AyAma
144,sataha
145,dishA
146,duniyA
147,kAma
148,musalamAna
149,prApti
150,saghanatA
151,bhavanoM
152,hindU
153,prema
154,mahala
155,dAve
156,mITara
157,tAja
158,logoM
159,saMyojana
160,lAla
161,paryaTana
162,shaharoM
163,hastashilpa
164,peThA
165,kalA
166,sattA
167,TaiksiyAM
168,kashmIra
169,bhojana
170,dhArAoM
171,pashcima
172,machalI
173,pratinidhiyoM
174,yAtrA
175,saMjAla
176,nAma
177,jUte
178,adhobhAga
179,nivAsa
180,hijarI
181,avabodhana
182,rajata
183,Ayu
184,hariyANA
185,vAstavikatA
186,nirmANa
187,alakanaMdA
188,DAiviMga
189,shavapeTikA
190,sarakAra
191,bhUmi
192,begama
193,himAlaya
194,samrAToM
195,prAraMbha
196,keMdra
197,asama
198,adhikAMsha
199,kilA
200,basa
201,pratinidhitva
202,prastutIkaraNa
203,Ananda
204,akabara
205,dhArAoM
206,uttara_pradesha
207,bAGa
208,vishrAma
209,bhArata
210,mishraNa
211,gahanoM
212,rAjya
213,vishvAsa
214,saMgamaramara
215,dRRiShTikoNa
216,gujarAtI
217,maqabaroM
218,parvatoM
219,kAla
220,aMDamAna
221,phatehapura
222,pautra
223,avadhi
224,prakAsha
225,nazArA
226,pradAna
227,shAsaka
228,kinAre
229,yogadAna
230,sAikila
231,stambha
232,nAvikoM
233,sahAyatA
234,meharAba
235,mInAreM
236,akShara
237,pattiyA.n
238,kerala
239,patnI
240,kAryAnvayana
241,lakShadvIpa
242,humAyU.n
243,khaMDa
244,samAveshana
245,jalayAna
246,harSha
247,sire
248,khajurAho
249,utpAdoM
250,sthala
251,praveshadvAroM
252,pati
253,kAma
254,shramikoM
255,miThAiyoM
256,kAlInoM
257,darabAroM
